# x rho u P T
6.9837296621e-01 5.1880594689e+01 2.9315086575e+02 9.8386324856e+05 2.3282450000e+02
6.9962453066e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0087609512e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0212765957e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0337922403e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0463078849e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0588235294e-01 4.9838942116e+01 2.9863078333e+02 9.4584326300e+05 2.3175856929e+02
7.0713391740e-01 4.7807489662e+01 3.0432501014e+02 9.0778468648e+05 2.3066050000e+02
7.0838548185e-01 4.7807489662e+01 3.0432501014e+02 9.0778468648e+05 2.3066050000e+02
7.0963704631e-01 4.7807489662e+01 3.0432501014e+02 9.0778468648e+05 2.3066050000e+02
7.1088861076e-01 4.7807489662e+01 3.0432501014e+02 9.0778468648e+05 2.3066050000e+02
7.1214017522e-01 4.7807489662e+01 3.0432501014e+02 9.0778468648e+05 2.3066050000e+02
7.1339173967e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.1464330413e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.1589486859e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.1714643304e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.1839799750e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.1964956195e-01 4.5785946173e+01 3.1025132020e+02 8.6974039032e+05 2.2952650000e+02
7.2090112641e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2215269086e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2340425532e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2465581977e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2590738423e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2715894869e-01 4.3774050001e+01 3.1642973442e+02 8.3173474677e+05 2.2835450000e+02
7.2841051314e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.2966207760e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.3091364205e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.3216520651e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.3341677096e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.3466833542e-01 4.1771603745e+01 3.2288288072e+02 7.9367658443e+05 2.2714050000e+02
7.3591989987e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.3717146433e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.3842302879e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.3967459324e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.4092615770e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.4217772215e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.4342928661e-01 3.9778140753e+01 3.2963702952e+02 7.5561891426e+05 2.2588250000e+02
7.4468085106e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.4593241552e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.4718397997e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.4843554443e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.4968710889e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.5093867334e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.5219023780e-01 3.7793508191e+01 3.3672182269e+02 7.1756528943e+05 2.2457450000e+02
7.5344180225e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.5469336671e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.5594493116e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.5719649562e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.5844806008e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.5969962453e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.6095118899e-01 3.5817353476e+01 3.4417186522e+02 6.7956317133e+05 2.2321350000e+02
7.6220275344e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6345431790e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6470588235e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6595744681e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6720901126e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6846057572e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.6971214018e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.7096370463e-01 3.3849195958e+01 3.5202776720e+02 6.4151459693e+05 2.2179250000e+02
7.7221526909e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7346683354e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7471839800e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7596996245e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7722152691e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7847309136e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.7972465582e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.8097622028e-01 3.1888577469e+01 3.6033721359e+02 6.0346150405e+05 2.2030550000e+02
7.8222778473e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8347934919e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8473091364e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8598247810e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8723404255e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8848560701e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.8973717146e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.9098873592e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.9224030038e-01 2.9935053084e+01 3.6915674838e+02 5.6541923549e+05 2.1874550000e+02
7.9349186483e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
7.9474342929e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
7.9599499374e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
7.9724655820e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
7.9849812265e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
7.9974968711e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
8.0100125156e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
8.0225281602e-01 2.7988005174e+01 3.7855454984e+02 5.2738834407e+05 2.1710350000e+02
8.0350438048e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.0475594493e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.0600750939e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.0725907384e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.0851063830e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.0976220275e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1101376721e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1226533166e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1351689612e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1476846058e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1602002503e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1727158949e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1852315394e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.1977471840e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2102628285e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2227784731e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2352941176e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2478097622e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2603254068e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2728410513e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2853566959e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.2978723404e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3103879850e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3229036295e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3354192741e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3479349186e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3604505632e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3729662078e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3854818523e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.3979974969e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4105131414e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4230287860e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4355444305e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4480600751e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4605757196e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4730913642e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4856070088e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.4981226533e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5106382979e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5231539424e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5356695870e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5481852315e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5607008761e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5732165207e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5857321652e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.5982478098e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6107634543e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6232790989e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6357947434e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6483103880e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6608260325e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6733416771e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6858573217e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.6983729662e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7108886108e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7234042553e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7359198999e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7484355444e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7609511890e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7734668335e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7859824781e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.7984981227e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8110137672e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8235294118e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8360450563e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8485607009e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8610763454e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8735919900e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8861076345e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.8986232791e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9111389237e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9236545682e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9361702128e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9486858573e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9612015019e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9737171464e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9862327910e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
8.9987484355e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0112640801e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0237797247e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0362953692e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0488110138e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0613266583e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0738423029e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0863579474e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.0988735920e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1113892365e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1239048811e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1364205257e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1489361702e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1614518148e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1739674593e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1864831039e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.1989987484e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2115143930e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2240300375e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2365456821e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2490613267e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2615769712e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2740926158e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2866082603e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.2991239049e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3116395494e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3241551940e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3366708385e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3491864831e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3617021277e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3742177722e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3867334168e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.3992490613e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4117647059e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4242803504e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4367959950e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4493116395e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4618272841e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4743429287e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4868585732e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.4993742178e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5118898623e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5244055069e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5369211514e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5494367960e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5619524406e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5744680851e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5869837297e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.5994993742e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6120150188e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6245306633e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6370463079e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6495619524e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6620775970e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6745932416e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6871088861e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.6996245307e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7121401752e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7246558198e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7371714643e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7496871089e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7622027534e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7747183980e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7872340426e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.7997496871e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8122653317e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8247809762e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8372966208e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8498122653e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8623279099e-01 2.6046799517e+01 3.8861346812e+02 5.1594052694e+05 2.1659200000e+02
9.8748435544e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.8873591990e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.8998748436e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9123904881e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9249061327e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9374217772e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9499374218e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9624530663e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9749687109e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
9.9874843554e-01 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
1.0000000000e+00 5.6874398945e+00 3.8861346812e+02 4.8933020824e+05 4.5813587967e+02
